nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Sr. Federico Oquendo Merino",27128597,4,,W7AIfeQ3B,"+56 9 5573 6289",,,,241000,9
"Sr. Daniela Berríos Uribe",3651537,1,,KxTI32HKhr,"+56 2 9509 5646",1829,,,790000,1
"Cristobal Zamudio Ochoa",12036910,8,,T44eqT7BUL6Sq4,"+56 9 4297 5783",4064,,,953000,5
"Inés Quintanilla Sosa",12105328,5,,Y3flAYCXCNoB,"+56 2 7428 0419",2225,,,468000,4
"Inés Quintanilla Sosa",12105328,5,,Y3flAYCXCNoB,"+56 2 7428 0419",2225,,,586000,6
"Sr. Lilia Garibay Farías",19836384,9,,9Fm54ZnBIZ,"+56 9 8158 9509",4766,,,916000,8
"Francisco Salas Navarrete",17877300,5,,Bsa3pthoV,"+56 9 3807 4393",4004,,,37000,10
"Sra. Claudio Terán Fonseca",25886484,1,,F9ZpmB18Y1D,"+56 9 5511 3633",,,,966000,9
"Josefina Olivares Ozuna",21868753,5,,bGy0IyzO6txi,"+56 2 2505 2893",8702,,,582000,9
"Sta. Reina Miranda Sáenz",907935,5,,Y3x0L72FSmqdUmv8,"+56 9 6877 7993",893,,,884000,3
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,839000,10
"Sr. Alberto Saiz Carbajal",10711076,6,,NvsDtP1fBcxun,"+56 9 0008 6632",7354,,,256000,6
"Teresa Quintanilla Bustos",8181946,8,,PPSTtO7jA,"+56 2 9268 9927",1800,,,741000,1
"Julio Delafuente Rangel",22975997,6,,ySENPy56,"+56 2 1387 2094",,,,317000,9
"Raquel Garay Nieto",28555022,1,,Yvs9Wp5MBQYT9,"+56 2 2874 5922",,,,91000,4
"Verónica Rodarte Adame",20276422,3,,SCjfEkhzq74wHWR1,"+56 9 5616 8968",1246,,,657000,8
"Elsa Mota Hidalgo",17579423,4,,x7o1211EQcSY6ack,"+56 9 4780 5484",6856,,,150000,5
"Marco Antonio Gonzales Olivas",6987313,6,,EJi8nXB6i1dyM92U,"+56 9 0899 6173",,,,921000,9
"Ramona Haro Delgadillo",7066540,9,,lxKZJ02X,"+56 2 6789 7899",2892,,,973000,5
"Eloisa Bétancourt Jaimes",11373871,9,,1CgyoeWbJq3x8t,"+56 2 4308 0822",4572,,,747000,6
"Tomás Almanza Reyna",7771400,4,,ovHXUbPs6,"+56 9 5141 8723",,,,461000,2
"Sofia Romero Coronado",20507678,8,,Sw8NZIoIXTUYH,"+56 2 0372 6970",5961,,,681000,7
"Pilar Feliciano Serna",5354600,0,,tF0l0bgVWKU,"+56 2 8703 8887",,,,112000,9
"María Covarrubias Santiago",23522199,3,,4bhyKrkKG,"+56 2 3812 9348",8333,,,976000,10
"Bernardo Guzmán Robledo",22104803,9,,JNJfM42mC7,"+56 9 6636 9618",3096,,,761000,3
"Leonor Limón Dueñas",18022052,5,,Hv1jEHnjci6pwE,"+56 2 6595 9222",312,,,822000,4
"Carlos Olmos Mercado",8687016,9,,76f7zNfCO3fVpeKN,"+56 2 5142 5989",3752,,,692000,7
"Alicia Jaramillo Cadena",27627971,4,,ByWnayX8xDCA4,"+56 2 9740 7349",6540,,,414000,6
"Mayte Delao Yáñez",1610116,3,,vulw1AJZ66VZa17,"+56 2 9740 3991",,,,31000,3
"Lucia Hernández Arredondo",23824026,7,,6W6ntQLWfieS,"+56 9 7591 4402",,,,137000,1
"Victoria Pelayo Baeza",26854929,2,,ILomq5K9NZO9wx,"+56 9 2918 0968",7255,,,13000,3
"Victoria Rocha Jaramillo",21716360,1,,IMBQS4FNnPrc,"+56 2 4668 7488",,,,713000,7
"Mateo Montaño Reyna",17885484,8,,Dh75zkYmZE,"+56 9 1240 4865",6246,,,751000,6
"Mariana Pedraza Saldaña",12259562,5,,BiBUopQEqVn8T9,"+56 2 5384 6748",,,,42000,5
"Barbara Lugo Valles",12905494,3,,SxUr7J6SgoLWA,"+56 2 6986 8957",3144,,,251000,7
"Anita Vargas Barreto",18033706,6,,a9kKCUrOh8ni,"+56 2 8377 7862",408,,,26000,2
"Julio Hernández Saldaña",12437142,1,,4u6dqQF3faABi,"+56 9 8510 7841",,,,832000,6
"Sta. Luis Cordero Chavarría",19014850,9,,CXGx8xPDcUoq,"+56 2 6041 2028",807,,,520000,2
"Carmen Gonzales Zaragoza",2835153,8,,2c2aDguwdAdG3,"+56 2 8394 1891",7984,,,907000,3
"Tomás Posada Jasso",23587866,6,,cN6z3ehkww8,"+56 2 9258 6320",1522,,,800000,2
"Mercedes Rosado Madrid",9143536,4,,feLxyB4qqDc,"+56 9 8433 3899",7739,,,946000,7
"Carlos Olmos Mercado",8687016,9,,76f7zNfCO3fVpeKN,"+56 2 5142 5989",3752,,,310000,7
"Gloria Farías Piña",26435129,2,,iIow1wMZqJ2c,"+56 9 5123 0201",1349,,,139000,7
"Francisca Carrasco Ramón",5695114,6,,G65Yb6d1owbSS,"+56 9 2734 5729",1401,,,316000,4
"Timoteo Olivo Montenegro",7866704,6,,ygXrrRrT27C0KJy,"+56 2 5486 5673",1782,,,753000,3
"Berta Pabón Reyes",20965873,6,,FyD699NcEesevvGc,"+56 9 3158 0244",,,,509000,6
"Tomás Medrano Segovia",20507771,6,,ENIg7vj3t7U,"+56 9 5181 9815",383,,,198000,5
"Roberto Gonzales Rosario",20389762,0,,Iz24U9IhFJ,"+56 9 8633 6826",6258,,,498000,3
"Víctor Lemus Ávila",22621499,7,,PsdG4QqwID,"+56 2 4793 8622",9462,,,580000,6
"Marta Tijerina Rangel",9805606,7,,XbBIhQ8z3JYAO,"+56 2 7960 9615",3984,,,282000,3
"Sr. Teodoro Solorzano Díaz",12622860,9,,XUArsTf9,"+56 2 2348 0207",1406,,,740000,9
"Gregorio de Jesús Aponte",6241801,7,,GlM3mx3FXk7Ut,"+56 9 6213 1431",,,,294000,10
"Juan Lara Esquibel",20148636,6,,3J4xPb9bWEv1M3e,"+56 2 0277 6853",,,,490000,9
"Sergio Vázquez Sandoval",28522993,5,,aJddK9goDR,"+56 9 4316 4493",889,,,955000,5
"Pedro Chávez Barrera",14286638,4,,1JTGUyxS,"+56 2 5186 4590",,,,164000,3
"Mónica Griego Hinojosa",3149216,8,,QWJ1KYhsSHafUz,"+56 9 3024 2637",2955,,,37000,6
"Raquel Saavedra Tejeda",4894134,0,,dasreKU946B2v4R4,"+56 9 7225 1291",8883,,,782000,9
"Natalia Zaragoza Tapia",9502371,8,,6QBCzGgQj2TuasC,"+56 9 1982 2854",9542,,,708000,9
"Sta. Mercedes Arias Moya",13092032,6,,0POHdbgK,"+56 2 3764 7345",5710,,,563000,7
"Berta Alcántar Treviño",790018,5,,o8SRQ3MK611,"+56 9 8484 5692",5232,,,301000,9
"Sra. Clara Castellanos Solano",20701366,8,,zowpo6axB,"+56 9 1761 8436",9230,,,224000,8
"Patricio Robledo López",10361298,5,,I9X63JbqWDbe,"+56 9 5392 6298",,,,557000,9
"Dorotea Bonilla Delgadillo",2871045,8,,zH15ri9ypB7HJ8,"+56 2 3020 3162",3358,,,191000,6
"Mónica Griego Hinojosa",3149216,8,,QWJ1KYhsSHafUz,"+56 9 3024 2637",2955,,,698000,8
"Jorge Luis Arellano Espino",26705722,3,,xL8vdx4rjnV4luhi,"+56 2 0534 6403",,,,229000,2
"Mariana Perales Echevarría",25372053,8,,jp5JNdud,"+56 9 7448 4728",9372,,,183000,8
"María del Carmen Miranda Rodríguez",29048218,0,,33qs7xCN,"+56 9 8265 3966",7451,,,192000,2
"Concepción Nava Lira",21682560,3,,ZV74M9NHdWsbMvOB,"+56 2 8088 5384",9922,,,703000,4
"Santiago Muro Alvarez",19633756,6,,40YMhXWfy,"+56 9 9026 4033",8738,,,745000,5
"Sra. Susana Orozco Esquivel",29562465,1,,vJlu6gJ8od50,"+56 9 5852 6747",5774,,,83000,7
"Ana Madrigal Rubio",10437907,5,,kUJU2ZSig30T1Xk,"+56 9 9998 6985",,,,97000,2
"Diego Lomeli Coronado",398367,2,,hQofOa5Gc4F,"+56 9 0261 8784",2601,,,670000,1
"Ramiro Solano Ballesteros",14079804,1,,ltz0qJBrfX156eU,"+56 9 5666 6173",1596,,,135000,9
"María Soledad Abeyta Griego",23579952,8,,PEMCg7N9hZ5t,"+56 9 3936 9280",9416,,,269000,4
"Cristian Esquivel Domínquez",889645,9,,gIcE589A,"+56 2 3528 5742",,,,126000,2
"Tomás Ozuna Ojeda",18009208,9,,U0xdhlIQp52,"+56 2 1984 9615",9467,,,671000,1
"Gonzalo Sánchez Blanco",27429433,5,,5OKg8XkI9Lc71p,"+56 2 3353 8965",9344,,,926000,7
"Susana Blanco Tovar",10190607,6,,CafVM9Ko,"+56 2 9354 3127",1714,,,417000,7
"Sr. Cristobal Tirado Zamudio",7895922,0,,vDIEc0uLy1k1XO4,"+56 2 0603 8168",3406,,,861000,1
"Sta. Sara Jimínez Montalvo",15414501,1,,s8I62mOcj0,"+56 2 1642 2998",,,,143000,3
"Dorotea Meza Rosado",11612033,4,,X76GyamGz,"+56 2 4748 4057",,,,963000,3
"Marilu Benavídez Fonseca",21214742,6,,bGfAl8L3f6zmceaw,"+56 9 5996 1375",5823,,,204000,2
"Luis Miguel Rubio Toro",24012154,1,,YCJf3g2l,"+56 9 3564 4338",,,,868000,4
"Laura Muro Zavala",10445340,9,,IN5ls3thUqyEaY,"+56 2 6677 8572",2231,,,500000,8
"Julio Esquibel Olivas",5795640,0,,9KqT3VrpFLk,"+56 2 7535 4964",5701,,,769000,4
"César Echevarría Valdivia",24451343,7,,33I5RMrjIJle5xb7,"+56 9 6112 0586",4204,,,899000,3
"Raquel Garay Nieto",28555022,1,,Yvs9Wp5MBQYT9,"+56 2 2874 5922",,,,34000,4
"Gilberto Saavedra Valverde",28844654,1,,mDZHd8oQK7jBJ6,"+56 2 0696 2522",,,,263000,6
"Horacio Camacho Terrazas",29429386,1,,JGSn7gsRDH5uS,"+56 9 0199 9834",,,,959000,7
"Víctor Colunga Patiño",9811476,3,,0bF4U6RkGg1,"+56 9 9355 1866",9099,,,35000,5
"Berta Menchaca Delgado",9034914,6,,HSxdc3UoBGXhqQC,"+56 9 0904 1836",3715,,,657000,7
"Arturo Verdugo Serna",22564623,0,,aV58mZJ9SA3,"+56 9 6579 8093",,,,106000,10
"Sra. Sonia Muñiz González",21895626,5,,xt6LICtxGaRwXZI,"+56 2 6502 9506",757,,,292000,4
"Salvador Merino Bonilla",14111440,3,,2S3QrMYvJpa,"+56 9 1473 6260",4495,,,747000,6
"José María Colón Tamayo",13543225,5,,iXn3L7sJD,"+56 9 4085 5799",3983,,,908000,8
"Mónica Paredes Alcaraz",10982007,4,,ede5CxdJs,"+56 9 5849 6371",7312,,,648000,8
"Julio Esquibel Olivas",5795640,0,,9KqT3VrpFLk,"+56 2 7535 4964",5701,,,265000,8
"Marilu Pantoja Ceballos",11097756,7,,BXz7iYhU0uIZAM,"+56 2 0004 8195",9508,,,902000,8
"Laura Calderón Matos",9027548,4,,atf4RYzM,"+56 9 7271 8880",2275,,,100000,2
"Clara Armijo Flórez",8645742,6,,P4FSOGWVTn,"+56 2 8679 2361",,,,248000,7
"Yolanda Mota Sanches",16478181,4,,JVL9e7nK5,"+56 2 7330 0628",3631,,,135000,9
"Sra. Lola Valverde Pérez",26828146,0,,UdaGRJ5CQe4Gvz,"+56 2 7847 2966",942,,,502000,8
"Claudio Alonso Barreto",29682918,7,,yaH6hpru49D4TwO,"+56 2 4457 3236",,,,985000,9
"Gonzalo Sánchez Blanco",27429433,5,,5OKg8XkI9Lc71p,"+56 2 3353 8965",9344,,,626000,1
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,540000,10
"Tomás Medrano Segovia",20507771,6,,ENIg7vj3t7U,"+56 9 5181 9815",383,,,705000,7
"Miguel Ángel Lucero Cortés",21116168,4,,OjmZxlHDHiQgRax7,"+56 2 6630 9191",9065,,,661000,7
"Sta. Sergio Jáquez Amaya",28715961,5,,7Tpo8iLf,"+56 9 3949 9515",927,,,14000,3
"Julia Reyes Carrasquillo",7007599,3,,9HLkfcOB6wXNq8Lp,"+56 9 0821 0056",1295,,,760000,7
"Timoteo Maldonado Toledo",17182624,7,,OCx4ycpNR1cKekA,"+56 2 0576 8599",9973,,,960000,1
"Julio Pulido Sotelo",5877369,6,,n2cb3CQAERd5oTy,"+56 2 5166 5434",,,,575000,9
"Marilu Escobedo Mascareñas",25508768,5,,zbAGRSFL0wqZ,"+56 9 9930 4436",642,,,939000,8
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"+56 2 9112 1659",,,,745000,2
"Hernán Moya Magaña",17192486,6,,W6no7HTEFox,"+56 2 8585 9795",276,,,906000,7
"José Emilio Cotto Griego",29501168,3,,Stnc72ZhzxkDBX,"+56 2 4565 9402",1158,,,915000,8
"Arturo Verdugo Serna",22564623,0,,aV58mZJ9SA3,"+56 9 6579 8093",,,,718000,2
"José Quiñones Linares",17370674,3,,o01nC68g,"+56 9 2209 7086",,,,620000,8
"Elvira Puga Solorio",12573860,4,,sjqCZNRNzYA9,"+56 2 1687 4745",,,,449000,9
"Jaime Ledesma Villalpando",17825787,2,,L1PSWYNsInURYPKw,"+56 2 4413 4822",9060,,,252000,5
"José María Espino Gracia",5194018,6,,TSKVpw0aCaptSrEF,"+56 2 4655 8691",,,,791000,10
"Luis Montemayor Naranjo",3557452,2,,ZK7Cty0y91FC2nO,"+56 9 5933 4649",,,,421000,5
"Lucia Jiménez Navarrete",12787779,7,,KhJjaO7bj9o8K9g,"+56 9 9324 2794",247,,,108000,5
"Sta. Raúl Ulibarri Santacruz",9743326,1,,Ia5x7zbtvHxY08,"+56 2 9848 7018",,,,599000,6
"Manuel Aranda Núñez",22211149,5,,7R5QG6y7htU9g0Hn,"+56 9 1058 5245",2866,,,97000,8
"Teresa Oquendo Toro",1795715,0,,VX8uRfGSBch,"+56 9 4173 2706",4646,,,862000,9
"Ana María Quintero Rangel",23689386,0,,hvGJLYiFUWPz014,"+56 9 0159 3785",7892,,,287000,5
"Sra. Maricarmen Colón Gonzales",1106202,5,,xaNoWXBk14u,"+56 2 6570 7066",4120,,,877000,4
"Salvador Tirado Aguilera",18561919,4,,ZHeIjS1dYrcebn,"+56 9 8996 2285",5133,,,146000,10
"Sr. María Luisa Mota Mata",10648340,8,,ASPM0vkwG,"+56 2 6954 3706",,,,901000,4
"Santiago Fonseca Guevara",6635245,2,,VBBAExjd2T46,"+56 2 6987 9772",8020,,,951000,6
"Berta Feliciano Leal",364797,1,,fNAZP3H0wv,"+56 9 1858 0889",5101,,,953000,9
"Sta. Reina Miranda Sáenz",907935,5,,Y3x0L72FSmqdUmv8,"+56 9 6877 7993",893,,,927000,10
"Sr. Alberto Saiz Carbajal",10711076,6,,NvsDtP1fBcxun,"+56 9 0008 6632",7354,,,772000,9
"Sr. Cristobal Tirado Zamudio",7895922,0,,vDIEc0uLy1k1XO4,"+56 2 0603 8168",3406,,,445000,7
"Arturo Ballesteros Frías",3786947,6,,9e10vfDQt0iA2JP,"+56 9 5726 8163",1924,,,788000,7
"Jaime Ledesma Villalpando",17825787,2,,L1PSWYNsInURYPKw,"+56 2 4413 4822",9060,,,325000,10
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,286000,2
"Caridad Soto Burgos",27284292,5,,PNI8nBKeIydE,"+56 9 0089 6587",158,,,174000,5
"Eva Terrazas Barrientos",15770366,4,,sFcbE4IWLpAIG,"+56 9 6922 4542",9942,,,186000,6
"Hugo Delvalle Enríquez",14200992,2,,jxaxmpohDV3yc7,"+56 2 9343 1589",1976,,,705000,6
"Claudio Duran Echevarría",17380580,2,,7bS7zmBHz,"+56 9 5029 8243",6403,,,864000,7
"Sr. Adán Aguayo Sanches",24463967,1,,iqTT0K1B4yn,"+56 9 1620 2739",7035,,,823000,7
"Diana Arriaga Pineda",21505142,9,,79adIZwzvk0qGAsk,"+56 2 6555 7567",,,,921000,5
"Barbara Segovia Madrid",4330480,7,,NzPmkJaGa1b2,"+56 9 0626 7559",,,,835000,10
"Manuel Leiva Casanova",6849445,7,,5OttEb6X1j3nq61,"+56 9 9986 5237",1296,,,257000,10
"María Luisa Grijalva Armendáriz",12610059,7,,QuDV43ux,"+56 2 4717 0778",7688,,,479000,9
"Marisol Mayorga Piña",7848975,2,,Dc06qN4Tuk,"+56 2 6854 1963",3296,,,885000,9
"Sta. Beatriz Gracia Águilar",26312485,5,,wtUQl98Wi,"+56 9 8092 9687",9815,,,495000,2
"Gloria Rubio Jaimes",8086790,9,,KHz2NZbZ,"+56 9 3926 6087",7793,,,396000,5
"Sra. Javier Delafuente Montañez",24097244,1,,e0ifkA6CCJsZt,"+56 2 9410 7594",7361,,,965000,3
"Gilberto Berríos Medina",21719728,6,,Pc12fSrbZz8u,"+56 2 3021 0063",3595,,,976000,9
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,287000,2
"Rocio Hurtado Acuña",14418082,5,,74rvZlbdu,"+56 2 1352 6931",3469,,,777000,9
"Raquel Camacho Guzmán",23662537,7,,QuTWRxx3jDw0,"+56 9 3207 1232",749,,,971000,4
"Pedro Valdivia Valenzuela",13849047,2,,iV6Gs1vbUdLb,"+56 2 4406 7419",8079,,,587000,10
"Carla Delvalle Arteaga",3368943,1,,UtqBHf653FOL9,"+56 2 3964 2371",,,,234000,6
"Roberto Quintero Guevara",17351136,2,,N653qgL5s,"+56 9 1837 6475",1622,,,374000,3
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"+56 9 3506 7670",8722,,,901000,9
"Manuela Carrion Duarte",8829301,7,,mL9wo16TLdLZWj,"+56 9 7378 7510",6438,,,73000,8
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,416000,5
"Guillermo Sierra Galindo",10985769,6,,qO0XetyexO,"+56 9 4248 5016",4852,,,215000,5
"Eva Terrazas Barrientos",15770366,4,,sFcbE4IWLpAIG,"+56 9 6922 4542",9942,,,88000,8
"Jacobo Adorno Pineda",19204349,1,,7DvNxE9Kowov,"+56 2 3325 5828",,,,22000,10
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,383000,3
"Emilio Santacruz Cedillo",14033526,2,,gtm4vV3gS,"+56 2 4135 5002",6248,,,507000,5
"Carlos Olmos Mercado",8687016,9,,76f7zNfCO3fVpeKN,"+56 2 5142 5989",3752,,,324000,8
"Luisa Matos Solís",15607142,5,,ds7UTCBqTqK,"+56 2 1288 1943",1970,,,146000,4
"Beatriz Otero Roque",22822257,9,,OXKj17iLB,"+56 9 8509 0595",6610,,,771000,3
"Claudio Arevalo Armijo",475121,5,,ne7v0ceB,"+56 2 7616 9030",786,,,122000,10
"Sr. Jacobo Chávez Mena",7078266,8,,X8oiawcY7fHPj,"+56 9 6571 2815",1658,,,888000,4
"Eloisa Salinas Cervantes",11310405,4,,R8EnoTsxIZN,"+56 2 1427 6001",8410,,,225000,4
"Sr. Jorge Olmos Angulo",4692671,3,,u9i2MNm8,"+56 2 4595 3619",574,,,827000,4
"Yolanda Alaniz Menéndez",15716032,5,,Ir3X8t4dGuK4k,"+56 2 1832 5057",4017,,,926000,3
"Amalia Robledo Mercado",28503136,0,,WUDv0O3V,"+56 2 5220 2065",8890,,,801000,9
"José Emilio Armijo Iglesias",1983731,5,,AhdSz4sm1Na,"+56 2 9115 9663",7901,,,470000,2
"Diego Lomeli Coronado",398367,2,,hQofOa5Gc4F,"+56 9 0261 8784",2601,,,18000,4
"Luis Sauceda Adorno",9355370,1,,l8yCMcBlOv5,"+56 2 1082 6904",7527,,,799000,2
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"+56 2 9112 1659",,,,301000,2
"Soledad Mojica Maldonado",14397605,0,,LBy4zUek,"+56 9 7286 7694",2716,,,52000,3
"Gabriela Villa Quiroz",27430439,8,,SR0sJYoTpuO,"+56 2 0747 9940",4938,,,50000,4
"Luis Miguel Barraza Bahena",13000686,4,,oDcWqTV1VoYqU,"+56 9 6279 1033",4092,,,730000,4
"Santiago Muro Alvarez",19633756,6,,40YMhXWfy,"+56 9 9026 4033",8738,,,732000,3
"Leticia Arellano Alba",25285552,2,,HWiWylIZlqG46,"+56 9 8529 0412",7688,,,410000,4
"Luisa Matos Solís",15607142,5,,ds7UTCBqTqK,"+56 2 1288 1943",1970,,,354000,1
"Sra. Andrea Magaña Collado",16434021,6,,1bAo6Dm4wR,"+56 9 4974 8276",3329,,,270000,4
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"+56 9 0857 2468",9010,,,159000,8
"Reina Zelaya Arenas",8482562,2,,a45hSYH8lexXjY2,"+56 2 8740 8117",8217,,,112000,7
"Sta. Micaela Vázquez Gil",3790541,3,,gO093LEdf3X5w,"+56 9 5422 6548",,,,228000,4
"Elena Gaytán Alemán",21932124,8,,yWK6fd7BXCm,"+56 9 4533 6197",,,,712000,10
"Sra. Rosa Armas Guzmán",6817407,2,,BWFae4EKyX6,"+56 9 4045 5505",6079,,,730000,1
"Elisa Rivera Chávez",20113393,9,,oa1UEHwMV1KRra85,"+56 9 4685 2613",4661,,,551000,2
"Pablo Ledesma Valle",7080897,9,,zmmZI9Q98CEY6RtS,"+56 2 8893 5751",4269,,,90000,8
"Federico Suárez Henríquez",29671869,5,,c8eQfkoswI,"+56 2 1724 7558",9138,,,723000,9
"Sta. Mercedes Arias Moya",13092032,6,,0POHdbgK,"+56 2 3764 7345",5710,,,146000,7
"Emilio Santacruz Cedillo",14033526,2,,gtm4vV3gS,"+56 2 4135 5002",6248,,,709000,1
"Graciela Vázquez Alonzo",9850851,2,,y4RgKxNGsVn,"+56 9 4279 1336",,,,889000,10
"Gabriela Flores Jasso",15387336,3,,heaTG65YLWQ7qP,"+56 2 3617 3589",7182,,,792000,8
"Joaquín Jaramillo Lebrón",11751742,6,,aewe6QKQehXNtdt,"+56 2 2857 1367",9562,,,613000,2
"Jorge Becerra Delgadillo",5000947,4,,vRfD1sUePPr8u,"+56 2 5635 4101",3462,,,604000,7
"Patricio Coronado Pagan",8256905,4,,HGLVGHyX4pz2,"+56 2 7420 8654",,,,612000,7
"Javier Valenzuela Contreras",5931701,6,,caPVT6Ok3lpv2gr,"+56 2 9971 4314",1115,,,635000,6
"María Soledad Abeyta Griego",23579952,8,,PEMCg7N9hZ5t,"+56 9 3936 9280",9416,,,536000,3
"Jorge Luis Gamez Guillen",12401104,2,,9hTLwJxW4,"+56 9 9483 3313",2475,,,212000,1
"Elvira Pagan Menéndez",754461,0,,6XfDrOwjZ7d3vx,"+56 2 3703 7595",4521,,,338000,1
"Sr. Raúl Mena Gurule",7699764,4,,9gARcdWdA3Z,"+56 9 8410 6300",,,,233000,7
"José Barrios Delafuente",13416017,7,,hHljJ3L5,"+56 9 3057 9943",6765,,,91000,2
"Sta. Cristian Solorio Araña",3689015,9,,tS6xcY9Dq6,"+56 2 8036 0728",7469,,,176000,6
"Ricardo Pedroza Ponce",12057630,2,,FVIBoVqJV2twFasN,"+56 2 1385 5032",4057,,,269000,9
"Diego Peralta Delgadillo",3575811,2,,Ig1t4VBD,"+56 9 1087 7622",3625,,,759000,8
"María Covarrubias Santiago",23522199,3,,4bhyKrkKG,"+56 2 3812 9348",8333,,,897000,9
"Graciela Velasco Rodríguez",753072,5,,cTJlZ7mqghmD,"+56 9 0064 9094",6699,,,244000,4
"Sr. Arturo Barrera Gómez",4269403,7,,5abUYucG8ij8tM,"+56 9 1364 7860",7136,,,196000,9
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"+56 9 3506 7670",8722,,,619000,9
"Sra. Miguel Nieto Herrera",24511901,7,,TSsHZdYYPPd0v6wj,"+56 2 1723 3898",6204,,,549000,6
"Ramiro Campos Téllez",15687722,2,,rB9rOzC9mEAHp,"+56 9 9604 7283",8289,,,317000,9
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,731000,7
"Francisca Meza Jurado",29906170,2,,Q93tam35oM0,"+56 9 3798 5807",2495,,,58000,3
"Daniel Alicea Terrazas",21250878,7,,j5zuW5h6VVvjH,"+56 9 4795 5071",7700,,,549000,1
"Berta Feliciano Leal",364797,1,,fNAZP3H0wv,"+56 9 1858 0889",5101,,,24000,10
"Sr. Cristina Páez Rentería",2667561,5,,DVfWcS0jGmkZ,"+56 2 8807 5557",,,,711000,1
"Claudio Alonso Barreto",29682918,7,,yaH6hpru49D4TwO,"+56 2 4457 3236",,,,970000,5
"Raquel Saavedra Tejeda",4894134,0,,dasreKU946B2v4R4,"+56 9 7225 1291",8883,,,675000,4
"Sra. Ramona Suárez Bravo",18815532,5,,8xw48bCNY566u,"+56 2 7589 4254",2665,,,362000,7
"Luis Atencio Melgar",7887526,5,,TpP8v1cSCze1XHJ,"+56 9 7004 7598",3401,,,196000,10
"Francisco Almaraz Luna",1076547,6,,45s7cwPH,"+56 2 5522 9710",9849,,,700000,9
"Federico Romo Huerta",23917163,8,,GN94EhxKUL,"+56 2 2827 6138",7188,,,898000,7
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"+56 9 0857 2468",9010,,,353000,8
"Lourdes Rubio Rincón",27623421,3,,T2rDhni8Pdz0UW,"+56 2 0515 5542",7577,,,990000,3
"Cristian Rodríquez Manzanares",14850808,6,,puyArp2ohVz,"+56 2 3277 4118",,,,350000,3
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"+56 9 2030 1633",5927,,,427000,9
"Sta. Jerónimo Villalobos Flores",16828297,8,,81JtcerGDmTASo,"+56 9 9222 4289",2929,,,129000,5
"Eloisa Arenas Amaya",23718731,4,,VK8D9AWxpibL9SX,"+56 9 0071 7251",,,,104000,2
"Luisa Banda Granado",1080832,0,,KSehCHeXWSBuc5q,"+56 9 0271 9939",,,,290000,6
"Luisa Otero Madera",13882290,4,,T8GdK88xBle361h,"+56 2 8866 2116",1771,,,781000,8
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"+56 9 8063 3122",,,,130000,6
"Catalina Iglesias Arreola",14226813,8,,uzHpC9UTkRsPp,"+56 9 2943 8561",,,,729000,2
"Lilia Ríos Nieto",6426744,0,,zmR88XwYFZlJ51,"+56 9 0509 8166",1664,,,540000,5
"Carlota Nieves Guerrero",25508975,6,,Ude51PFGyx,"+56 2 9185 6944",808,,,779000,6
"Sta. Eloisa Hurtado Delacrúz",14024636,6,,hegYJZYAw2O84V,"+56 9 6072 2130",,,,860000,6
"Horacio Lemus Bermúdez",1030687,1,,3qHMimr2gFq20EbL,"+56 2 4617 8785",,,,731000,5
"Rebeca Patiño Salinas",1976841,3,,Y1prjAwPrzC,"+56 9 0033 4727",5831,,,449000,5
"Hugo Delvalle Enríquez",14200992,2,,jxaxmpohDV3yc7,"+56 2 9343 1589",1976,,,223000,5
"Emilio Araña Rodrígez",16470516,3,,2h3ttZEd7tV,"+56 2 0124 3610",,,,403000,4
"Sta. Reina Miranda Sáenz",907935,5,,Y3x0L72FSmqdUmv8,"+56 9 6877 7993",893,,,159000,1
"Ramiro Mendoza Nieves",1521299,7,,oasZj8gU9C,"+56 2 1995 5068",,,,167000,8
"Blanca Barraza Saucedo",19742586,4,,shWd1r7a1G,"+56 2 0733 2725",9194,,,631000,6
"Sra. Maricarmen Colón Gonzales",1106202,5,,xaNoWXBk14u,"+56 2 6570 7066",4120,,,648000,2
