nombre,run,dv,correo,contrasena,telefono_contacto,puntos,etiqueta,fecha,monto,cantidad_personas
"Gregorio de Jesús Aponte",32.662.565,7,,"GlM3mx3FXk7Ut example","\+56 9 6213 1431",,,,294000,10
"Juan Lara Esquibel",30.184.759,6,,3J4xPb9bWEv1M3e,"\+56 2 0277 6853",,,,-490000,9
"Sergio Vázquez Sandoval",28522993,5,,aJddK9goDR,"\+56 9 4316 4493",889,,fecha-5-2027,-955000,5
"Pedro Chávez Barrera",20.547.406,4,,1JTGUyxS,"\+56 2 5186 4590","+95 7180 6041",,fecha-7-2029,-164000,3
"Mónica Griego Hinojosa",22.245.862,8,,"QWJ1KYhsSHafUz example","\+56 9 3024 2637",2955,,fecha-6-2028,-37000,6
"Raquel Saavedra Tejeda",25.479.475,0,,dasreKU946B2v4R4,"\+56 9 7225 1291","+53 3059 4627",,,-782000,9
"Natalia Zaragoza Tapia",9502371,8,,"6QBCzGgQj2TuasC example","\+56 9 1982 2854",9542,,,-708000,9
"Sta. Mercedes Arias Moya",13092032,6,,"0POHdbgK example","\+56 2 3764 7345",5710,,,563000,7
"Berta Alcántar Treviño",1.465.727,5,,"o8SRQ3MK611 example","\+56 9 8484 5692",5232,,,301000,9
"Sra. Clara Castellanos Solano",13.575.066,8,,"zowpo6axB example","\+56 9 1761 8436",9230,,,-224000,8
"Patricio Robledo López",11.556.215,5,,"I9X63JbqWDbe example","\+56 9 5392 6298",,,fecha-10-2029,557000,9
"Dorotea Bonilla Delgadillo",23.920.620,8,,"zH15ri9ypB7HJ8 example","\+56 2 3020 3162",3358,,fecha-3-2023,191000,6
"Mónica Griego Hinojosa",29.783.532,8,,QWJ1KYhsSHafUz,"\+56 9 3024 2637",2955,,fecha-10-2026,698000,8
"Jorge Luis Arellano Espino",19.781.305,3,,xL8vdx4rjnV4luhi,"\+56 2 0534 6403",,,fecha-4-2025,-229000,2
"Mariana Perales Echevarría",25.367.699,8,,jp5JNdud,"\+56 9 7448 4728","+57 4009 2527",,,-183000,8
"María del Carmen Miranda Rodríguez",29048218,0,,33qs7xCN,"\+56 9 8265 3966",7451,,fecha-10-2020,-192000,2
"Concepción Nava Lira",21682560,3,,ZV74M9NHdWsbMvOB,"\+56 2 8088 5384","+74 5606 7759",,fecha-7-2022,-703000,4
"Santiago Muro Alvarez",19633756,6,,"40YMhXWfy example","\+56 9 9026 4033","+61 8946 5119",,fecha-5-2020,745000,5
"Sra. Susana Orozco Esquivel",5.402.660,1,,"vJlu6gJ8od50 example","\+56 9 5852 6747",5774,,fecha-8-2026,83000,7
"Ana Madrigal Rubio",10437907,5,,kUJU2ZSig30T1Xk,"\+56 9 9998 6985",,,fecha-2-2029,-97000,2
"Diego Lomeli Coronado",16.034.567,2,,"hQofOa5Gc4F example","\+56 9 0261 8784",2601,,fecha-7-2021,670000,1
"Ramiro Solano Ballesteros",14079804,1,,ltz0qJBrfX156eU,"\+56 9 5666 6173","+78 5791 8272",,fecha-6-2030,-135000,9
"María Soledad Abeyta Griego",7.147.354,8,,"PEMCg7N9hZ5t example","\+56 9 3936 9280","+60 9516 3882",,fecha-5-2020,269000,4
"Cristian Esquivel Domínquez",15.430.780,9,,gIcE589A,"\+56 2 3528 5742","+75 9236 3369",,fecha-4-2023,-126000,2
"Tomás Ozuna Ojeda",6.489.774,9,,"U0xdhlIQp52 example","\+56 2 1984 9615","+58 9340 7778",,,671000,1
"Gonzalo Sánchez Blanco",27429433,5,,"5OKg8XkI9Lc71p example","\+56 2 3353 8965","+67 7826 9022",,fecha-4-2029,-926000,7
"Susana Blanco Tovar",10190607,6,,CafVM9Ko,"\+56 2 9354 3127",1714,,,417000,7
"Sr. Cristobal Tirado Zamudio",9.993.564,0,,"vDIEc0uLy1k1XO4 example","\+56 2 0603 8168","+56 1250 8754",,fecha-3-2027,861000,1
"Sta. Sara Jimínez Montalvo",20.979.804,1,,"s8I62mOcj0 example","\+56 2 1642 2998",,,fecha-2-2020,-143000,3
"Dorotea Meza Rosado",11612033,4,,"X76GyamGz example","\+56 2 4748 4057","+96 8702 6483",,,963000,3
"Marilu Benavídez Fonseca",21214742,6,,bGfAl8L3f6zmceaw,"\+56 9 5996 1375",5823,,,204000,2
"Luis Miguel Rubio Toro",2.909.590,1,,"YCJf3g2l example","\+56 9 3564 4338",,,fecha-9-2027,868000,4
"Laura Muro Zavala",10445340,9,,"IN5ls3thUqyEaY example","\+56 2 6677 8572","+79 2117 1011",,fecha-11-2021,500000,8
"Julio Esquibel Olivas",5795640,0,,9KqT3VrpFLk,"\+56 2 7535 4964","+85 3798 7934",,fecha-1-2025,-769000,4
"César Echevarría Valdivia",24451343,7,,33I5RMrjIJle5xb7,"\+56 9 6112 0586",4204,,,-899000,3
"Raquel Garay Nieto",28555022,1,,Yvs9Wp5MBQYT9,"\+56 2 2874 5922","+73 6243 4146",,fecha-7-2024,-34000,4
"Gilberto Saavedra Valverde",28844654,1,,"mDZHd8oQK7jBJ6 example","\+56 2 0696 2522",,,fecha-1-2028,263000,6
"Horacio Camacho Terrazas",20.432.343,1,,"JGSn7gsRDH5uS example","\+56 9 0199 9834","+67 8224 5810",,fecha-1-2028,-959000,7
"Víctor Colunga Patiño",7.562.239,3,,"0bF4U6RkGg1 example","\+56 9 9355 1866",9099,,fecha-5-2026,35000,5
"Berta Menchaca Delgado",21.476.967,6,,"HSxdc3UoBGXhqQC example","\+56 9 0904 1836",3715,,fecha-10-2030,-657000,7
"Arturo Verdugo Serna",31.257.115,0,,"aV58mZJ9SA3 example","\+56 9 6579 8093",,,,106000,10
"Sra. Sonia Muñiz González",360.610,5,,"xt6LICtxGaRwXZI example","\+56 2 6502 9506","+67 2876 5207",,fecha-6-2023,-292000,4
"Salvador Merino Bonilla",32.865.044,3,,"2S3QrMYvJpa example","\+56 9 1473 6260",4495,,,-747000,6
"José María Colón Tamayo",11.124.067,5,,"iXn3L7sJD example","\+56 9 4085 5799",3983,,fecha-5-2026,908000,8
"Mónica Paredes Alcaraz",10982007,4,,"ede5CxdJs example","\+56 9 5849 6371",7312,,,648000,8
"Julio Esquibel Olivas",5795640,0,,9KqT3VrpFLk,"\+56 2 7535 4964","+51 5131 3251",,fecha-7-2030,-265000,8
"Marilu Pantoja Ceballos",29.512.757,7,,BXz7iYhU0uIZAM,"\+56 2 0004 8195",9508,,fecha-5-2028,902000,8
"Laura Calderón Matos",9027548,4,,atf4RYzM,"\+56 9 7271 8880","+58 2121 3962",,,-100000,2
"Clara Armijo Flórez",883.148,6,,P4FSOGWVTn,"\+56 2 8679 2361",,,fecha-4-2026,248000,7
"Yolanda Mota Sanches",8.723.939,4,,"JVL9e7nK5 example","\+56 2 7330 0628",3631,,,135000,9
"Sra. Lola Valverde Pérez",26828146,0,,UdaGRJ5CQe4Gvz,"\+56 2 7847 2966",942,,fecha-10-2027,502000,8
"Claudio Alonso Barreto",31.846.379,7,,yaH6hpru49D4TwO,"\+56 2 4457 3236","+63 4191 1140",,,985000,9
"Gonzalo Sánchez Blanco",27429433,5,,"5OKg8XkI9Lc71p example","\+56 2 3353 8965",9344,,fecha-11-2023,-626000,1
"Lucas Arreola Fajardo",18809837,6,,"ckOiQFOTd3mg5y3Y example","\+56 9 8063 3122",,,,540000,10
"Tomás Medrano Segovia",20507771,6,,"ENIg7vj3t7U example","\+56 9 5181 9815",383,,,705000,7
"Miguel Ángel Lucero Cortés",21116168,4,,"OjmZxlHDHiQgRax7 example","\+56 2 6630 9191",9065,,,-661000,7
"Sta. Sergio Jáquez Amaya",28715961,5,,7Tpo8iLf,"\+56 9 3949 9515","+52 5299 2113",,fecha-9-2029,-14000,3
"Julia Reyes Carrasquillo",7007599,3,,9HLkfcOB6wXNq8Lp,"\+56 9 0821 0056","+95 6701 4850",,,-760000,7
"Timoteo Maldonado Toledo",33.346.906,7,,OCx4ycpNR1cKekA,"\+56 2 0576 8599","+92 8296 3724",,,-960000,1
"Julio Pulido Sotelo",33.102.041,6,,n2cb3CQAERd5oTy,"\+56 2 5166 5434","+84 9242 2455",,fecha-6-2029,-575000,9
"Marilu Escobedo Mascareñas",25508768,5,,"zbAGRSFL0wqZ example","\+56 9 9930 4436","+70 1033 8086",,fecha-9-2030,-939000,8
"Esteban Delagarza Lucio",26.527.161,0,,"CPq7PRZ5q5A77vb example","\+56 2 9112 1659","+73 1001 8209",,,745000,2
"Hernán Moya Magaña",17192486,6,,"W6no7HTEFox example","\+56 2 8585 9795",276,,,-906000,7
"José Emilio Cotto Griego",29501168,3,,Stnc72ZhzxkDBX,"\+56 2 4565 9402","+72 6783 9378",,,915000,8
"Arturo Verdugo Serna",22564623,0,,"aV58mZJ9SA3 example","\+56 9 6579 8093",,,,-718000,2
"José Quiñones Linares",27.396.743,3,,"o01nC68g example","\+56 9 2209 7086",,,fecha-6-2027,620000,8
"Elvira Puga Solorio",13.499.878,4,,sjqCZNRNzYA9,"\+56 2 1687 4745","+70 2281 3885",,fecha-7-2030,-449000,9
"Jaime Ledesma Villalpando",17825787,2,,"L1PSWYNsInURYPKw example","\+56 2 4413 4822","+83 3074 9003",,fecha-7-2021,252000,5
"José María Espino Gracia",16.974.453,6,,TSKVpw0aCaptSrEF,"\+56 2 4655 8691","+74 3624 6765",,,-791000,10
"Luis Montemayor Naranjo",15.017.565,2,,ZK7Cty0y91FC2nO,"\+56 9 5933 4649",,,,421000,5
"Lucia Jiménez Navarrete",12787779,7,,"KhJjaO7bj9o8K9g example","\+56 9 9324 2794",247,,,108000,5
"Sta. Raúl Ulibarri Santacruz",9743326,1,,Ia5x7zbtvHxY08,"\+56 2 9848 7018",,,fecha-9-2028,-599000,6
"Manuel Aranda Núñez",13.670.877,5,,7R5QG6y7htU9g0Hn,"\+56 9 1058 5245","+54 6890 7202",,,97000,8
"Teresa Oquendo Toro",34.776.168,0,,VX8uRfGSBch,"\+56 9 4173 2706","+98 7675 4682",,fecha-5-2020,862000,9
"Ana María Quintero Rangel",23689386,0,,"hvGJLYiFUWPz014 example","\+56 9 0159 3785",7892,,fecha-9-2023,287000,5
"Sra. Maricarmen Colón Gonzales",1106202,5,,"xaNoWXBk14u example","\+56 2 6570 7066","+84 5931 6964",,fecha-2-2020,877000,4
"Salvador Tirado Aguilera",5.345.187,4,,ZHeIjS1dYrcebn,"\+56 9 8996 2285",5133,,,-146000,10
"Sr. María Luisa Mota Mata",9.993.351,8,,ASPM0vkwG,"\+56 2 6954 3706","+89 9490 1564",,,-901000,4
"Santiago Fonseca Guevara",28.349.388,2,,VBBAExjd2T46,"\+56 2 6987 9772",8020,,fecha-1-2028,-951000,6
"Berta Feliciano Leal",8.415.997,1,,fNAZP3H0wv,"\+56 9 1858 0889","+55 3267 3985",,fecha-3-2024,-953000,9
"Sta. Reina Miranda Sáenz",3.901.011,5,,"Y3x0L72FSmqdUmv8 example","\+56 9 6877 7993","+78 2811 3783",,,927000,10
"Sr. Alberto Saiz Carbajal",10711076,6,,NvsDtP1fBcxun,"\+56 9 0008 6632","+72 6945 8865",,fecha-10-2028,772000,9
"Sr. Cristobal Tirado Zamudio",28.854.119,0,,vDIEc0uLy1k1XO4,"\+56 2 0603 8168","+66 3223 3933",,fecha-12-2020,445000,7
"Arturo Ballesteros Frías",20.188.616,6,,9e10vfDQt0iA2JP,"\+56 9 5726 8163","+94 1100 4893",,fecha-9-2025,788000,7
"Jaime Ledesma Villalpando",17825787,2,,"L1PSWYNsInURYPKw example","\+56 2 4413 4822",9060,,fecha-1-2021,325000,10
"Lucas Arreola Fajardo",18809837,6,,"ckOiQFOTd3mg5y3Y example","\+56 9 8063 3122","+86 2446 7489",,fecha-10-2029,286000,2
"Caridad Soto Burgos",28.590.101,5,,PNI8nBKeIydE,"\+56 9 0089 6587","+57 1872 3968",,,-174000,5
"Eva Terrazas Barrientos",15770366,4,,sFcbE4IWLpAIG,"\+56 9 6922 4542",9942,,fecha-3-2030,186000,6
"Hugo Delvalle Enríquez",14200992,2,,"jxaxmpohDV3yc7 example","\+56 2 9343 1589","+68 1967 3093",,fecha-12-2023,-705000,6
"Claudio Duran Echevarría",17380580,2,,7bS7zmBHz,"\+56 9 5029 8243",6403,,fecha-5-2024,864000,7
"Sr. Adán Aguayo Sanches",24463967,1,,"iqTT0K1B4yn example","\+56 9 1620 2739",7035,,,-823000,7
"Diana Arriaga Pineda",21505142,9,,"79adIZwzvk0qGAsk example","\+56 2 6555 7567","+65 1095 5789",,fecha-9-2025,-921000,5
"Barbara Segovia Madrid",4.217.980,7,,NzPmkJaGa1b2,"\+56 9 0626 7559","+54 7175 2839",,fecha-11-2020,-835000,10
"Manuel Leiva Casanova",6849445,7,,5OttEb6X1j3nq61,"\+56 9 9986 5237","+92 4103 8084",,,-257000,10
"María Luisa Grijalva Armendáriz",12610059,7,,"QuDV43ux example","\+56 2 4717 0778",7688,,fecha-12-2027,479000,9
"Marisol Mayorga Piña",13.542.507,2,,"Dc06qN4Tuk example","\+56 2 6854 1963","+50 8394 3235",,,-885000,9
"Sta. Beatriz Gracia Águilar",28.486.010,5,,wtUQl98Wi,"\+56 9 8092 9687","+97 6113 5451",,fecha-4-2026,-495000,2
"Gloria Rubio Jaimes",8086790,9,,"KHz2NZbZ example","\+56 9 3926 6087",7793,,,-396000,5
"Sra. Javier Delafuente Montañez",24097244,1,,e0ifkA6CCJsZt,"\+56 2 9410 7594",7361,,fecha-2-2021,965000,3
"Gilberto Berríos Medina",21719728,6,,Pc12fSrbZz8u,"\+56 2 3021 0063","+74 8690 2531",,fecha-3-2030,-976000,9
"Lucas Arreola Fajardo",4.123.338,6,,"ckOiQFOTd3mg5y3Y example","\+56 9 8063 3122","+71 2928 7337",,fecha-4-2024,287000,2
"Rocio Hurtado Acuña",14418082,5,,"74rvZlbdu example","\+56 2 1352 6931",3469,,,-777000,9
"Raquel Camacho Guzmán",3.197.128,7,,"QuTWRxx3jDw0 example","\+56 9 3207 1232",749,,fecha-12-2023,-971000,4
"Pedro Valdivia Valenzuela",8.086.336,2,,iV6Gs1vbUdLb,"\+56 2 4406 7419","+97 1733 7802",,fecha-9-2025,587000,10
"Carla Delvalle Arteaga",4.004.058,1,,UtqBHf653FOL9,"\+56 2 3964 2371",,,,-234000,6
"Roberto Quintero Guevara",17351136,2,,N653qgL5s,"\+56 9 1837 6475","+67 7294 6380",,fecha-5-2024,-374000,3
"Adela Luevano Hernández",1998685,1,,NIhGUFGH2GSmk,"\+56 9 3506 7670","+95 3590 5030",,,-901000,9
"Manuela Carrion Duarte",8829301,7,,"mL9wo16TLdLZWj example","\+56 9 7378 7510",6438,,,-73000,8
"Víctor Montenegro Dueñas",30.976.770,7,,"SC73bz2t0CDD example","\+56 9 2030 1633","+97 8009 2236",,fecha-5-2027,-416000,5
"Guillermo Sierra Galindo",8.941.156,6,,qO0XetyexO,"\+56 9 4248 5016","+51 6079 3022",,,215000,5
"Eva Terrazas Barrientos",15770366,4,,sFcbE4IWLpAIG,"\+56 9 6922 4542","+81 4192 2217",,fecha-10-2029,88000,8
"Jacobo Adorno Pineda",27.087.104,1,,"7DvNxE9Kowov example","\+56 2 3325 5828",,,,-22000,10
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"\+56 9 8063 3122","+86 9980 9314",,fecha-7-2022,-383000,3
"Emilio Santacruz Cedillo",14033526,2,,"gtm4vV3gS example","\+56 2 4135 5002",6248,,fecha-7-2030,507000,5
"Carlos Olmos Mercado",24.675.246,9,,"76f7zNfCO3fVpeKN example","\+56 2 5142 5989",3752,,fecha-2-2026,324000,8
"Luisa Matos Solís",11.380.361,5,,"ds7UTCBqTqK example","\+56 2 1288 1943","+62 3752 8518",,fecha-7-2021,146000,4
"Beatriz Otero Roque",22.860.581,9,,"OXKj17iLB example","\+56 9 8509 0595",6610,,,-771000,3
"Claudio Arevalo Armijo",13.360.466,5,,"ne7v0ceB example","\+56 2 7616 9030","+81 8868 8072",,,122000,10
"Sr. Jacobo Chávez Mena",7078266,8,,"X8oiawcY7fHPj example","\+56 9 6571 2815","+95 5145 6283",,,888000,4
"Eloisa Salinas Cervantes",11310405,4,,"R8EnoTsxIZN example","\+56 2 1427 6001",8410,,,-225000,4
"Sr. Jorge Olmos Angulo",4692671,3,,"u9i2MNm8 example","\+56 2 4595 3619","+89 2438 6450",,fecha-5-2020,-827000,4
"Yolanda Alaniz Menéndez",31.343.034,5,,Ir3X8t4dGuK4k,"\+56 2 1832 5057",4017,,,-926000,3
"Amalia Robledo Mercado",20.608.479,0,,WUDv0O3V,"\+56 2 5220 2065","+83 4090 1500",,,-801000,9
"José Emilio Armijo Iglesias",1983731,5,,AhdSz4sm1Na,"\+56 2 9115 9663","+80 8591 6734",,fecha-7-2028,-470000,2
"Diego Lomeli Coronado",398367,2,,hQofOa5Gc4F,"\+56 9 0261 8784",2601,,fecha-9-2020,18000,4
"Luis Sauceda Adorno",9355370,1,,"l8yCMcBlOv5 example","\+56 2 1082 6904","+63 7040 1483",,fecha-3-2029,-799000,2
"Esteban Delagarza Lucio",8918532,0,,CPq7PRZ5q5A77vb,"\+56 2 9112 1659",,,,301000,2
"Soledad Mojica Maldonado",14397605,0,,LBy4zUek,"\+56 9 7286 7694",2716,,fecha-4-2025,-52000,3
"Gabriela Villa Quiroz",365.490,8,,SR0sJYoTpuO,"\+56 2 0747 9940","+62 2926 8164",,fecha-6-2027,-50000,4
"Luis Miguel Barraza Bahena",18.076.138,4,,oDcWqTV1VoYqU,"\+56 9 6279 1033",4092,,fecha-12-2028,730000,4
"Santiago Muro Alvarez",19633756,6,,40YMhXWfy,"\+56 9 9026 4033","+52 5402 1671",,,-732000,3
"Leticia Arellano Alba",25285552,2,,HWiWylIZlqG46,"\+56 9 8529 0412","+53 1076 1557",,fecha-5-2030,-410000,4
"Luisa Matos Solís",15607142,5,,ds7UTCBqTqK,"\+56 2 1288 1943","+54 3039 4968",,fecha-3-2023,-354000,1
"Sra. Andrea Magaña Collado",16434021,6,,"1bAo6Dm4wR example","\+56 9 4974 8276","+59 7518 7972",,fecha-6-2026,-270000,4
"Adela Chavarría Quiñónez",8419924,9,,sI6zXlo1,"\+56 9 0857 2468","+97 4186 2528",,fecha-10-2026,159000,8
"Reina Zelaya Arenas",10.471.298,2,,a45hSYH8lexXjY2,"\+56 2 8740 8117",8217,,,-112000,7
"Sta. Micaela Vázquez Gil",3790541,3,,"gO093LEdf3X5w example","\+56 9 5422 6548",,,,228000,4
"Elena Gaytán Alemán",32.627.843,8,,yWK6fd7BXCm,"\+56 9 4533 6197","+83 3143 1090",,,712000,10
"Sra. Rosa Armas Guzmán",6817407,2,,"BWFae4EKyX6 example","\+56 9 4045 5505",6079,,fecha-9-2022,-730000,1
"Elisa Rivera Chávez",33.445.728,9,,oa1UEHwMV1KRra85,"\+56 9 4685 2613",4661,,,551000,2
"Pablo Ledesma Valle",33.281.163,9,,"zmmZI9Q98CEY6RtS example","\+56 2 8893 5751",4269,,,90000,8
"Federico Suárez Henríquez",33.503.183,5,,"c8eQfkoswI example","\+56 2 1724 7558","+75 8305 1777",,,-723000,9
"Sta. Mercedes Arias Moya",13092032,6,,0POHdbgK,"\+56 2 3764 7345",5710,,fecha-11-2021,-146000,7
"Emilio Santacruz Cedillo",1.701.674,2,,gtm4vV3gS,"\+56 2 4135 5002",6248,,fecha-9-2027,709000,1
"Graciela Vázquez Alonzo",33.195.689,2,,"y4RgKxNGsVn example","\+56 9 4279 1336","+98 4700 4239",,,889000,10
"Gabriela Flores Jasso",34.614.289,3,,heaTG65YLWQ7qP,"\+56 2 3617 3589",7182,,fecha-12-2027,792000,8
"Joaquín Jaramillo Lebrón",26.651.929,6,,"aewe6QKQehXNtdt example","\+56 2 2857 1367",9562,,fecha-1-2024,-613000,2
"Jorge Becerra Delgadillo",13.701.600,4,,"vRfD1sUePPr8u example","\+56 2 5635 4101","+96 9032 6113",,fecha-7-2020,-604000,7
"Patricio Coronado Pagan",8256905,4,,"HGLVGHyX4pz2 example","\+56 2 7420 8654",,,,612000,7
"Javier Valenzuela Contreras",17.750.537,6,,caPVT6Ok3lpv2gr,"\+56 2 9971 4314",1115,,,-635000,6
"María Soledad Abeyta Griego",7.857.107,8,,"PEMCg7N9hZ5t example","\+56 9 3936 9280",9416,,fecha-10-2022,536000,3
"Jorge Luis Gamez Guillen",21.949.716,2,,9hTLwJxW4,"\+56 9 9483 3313",2475,,,-212000,1
"Elvira Pagan Menéndez",19.198.485,0,,"6XfDrOwjZ7d3vx example","\+56 2 3703 7595","+60 5120 6260",,,338000,1
"Sr. Raúl Mena Gurule",7699764,4,,"9gARcdWdA3Z example","\+56 9 8410 6300","+53 4368 6851",,,233000,7
"José Barrios Delafuente",13416017,7,,"hHljJ3L5 example","\+56 9 3057 9943","+71 8080 2159",,,-91000,2
"Sta. Cristian Solorio Araña",29.525.264,9,,"tS6xcY9Dq6 example","\+56 2 8036 0728",7469,,,176000,6
"Ricardo Pedroza Ponce",10.361.829,2,,FVIBoVqJV2twFasN,"\+56 2 1385 5032","+97 8040 2261",,fecha-12-2028,-269000,9
"Diego Peralta Delgadillo",3575811,2,,Ig1t4VBD,"\+56 9 1087 7622","+90 6117 9323",,fecha-2-2026,-759000,8
"María Covarrubias Santiago",23522199,3,,4bhyKrkKG,"\+56 2 3812 9348","+81 2441 9338",,fecha-7-2026,-897000,9
"Graciela Velasco Rodríguez",13.783.378,5,,"cTJlZ7mqghmD example","\+56 9 0064 9094",6699,,fecha-10-2022,244000,4
"Sr. Arturo Barrera Gómez",4269403,7,,"5abUYucG8ij8tM example","\+56 9 1364 7860",7136,,,-196000,9
"Adela Luevano Hernández",1998685,1,,"NIhGUFGH2GSmk example","\+56 9 3506 7670",8722,,fecha-6-2021,-619000,9
"Sra. Miguel Nieto Herrera",24511901,7,,TSsHZdYYPPd0v6wj,"\+56 2 1723 3898","+96 2228 7205",,fecha-2-2026,549000,6
"Ramiro Campos Téllez",13.042.495,2,,rB9rOzC9mEAHp,"\+56 9 9604 7283","+73 6112 3262",,,-317000,9
"Víctor Montenegro Dueñas",31.051.167,7,,"SC73bz2t0CDD example","\+56 9 2030 1633","+91 6567 1256",,fecha-7-2024,-731000,7
"Francisca Meza Jurado",25.624.432,2,,"Q93tam35oM0 example","\+56 9 3798 5807",2495,,fecha-12-2024,-58000,3
"Daniel Alicea Terrazas",21250878,7,,j5zuW5h6VVvjH,"\+56 9 4795 5071","+50 8690 1990",,fecha-3-2023,549000,1
"Berta Feliciano Leal",25.791.830,1,,fNAZP3H0wv,"\+56 9 1858 0889","+66 2675 9968",,,24000,10
"Sr. Cristina Páez Rentería",30.771.038,5,,"DVfWcS0jGmkZ example","\+56 2 8807 5557",,,fecha-2-2030,-711000,1
"Claudio Alonso Barreto",29682918,7,,yaH6hpru49D4TwO,"\+56 2 4457 3236","+81 4457 4310",,fecha-11-2027,970000,5
"Raquel Saavedra Tejeda",4894134,0,,dasreKU946B2v4R4,"\+56 9 7225 1291","+75 8738 4147",,fecha-3-2020,-675000,4
"Sra. Ramona Suárez Bravo",18815532,5,,"8xw48bCNY566u example","\+56 2 7589 4254","+50 3910 4096",,,-362000,7
"Luis Atencio Melgar",7887526,5,,"TpP8v1cSCze1XHJ example","\+56 9 7004 7598","+94 8538 8516",,,196000,10
"Francisco Almaraz Luna",2.793.888,6,,45s7cwPH,"\+56 2 5522 9710","+89 1554 1368",,fecha-1-2022,-700000,9
"Federico Romo Huerta",20.000.105,8,,GN94EhxKUL,"\+56 2 2827 6138","+72 7023 8761",,fecha-8-2024,898000,7
"Adela Chavarría Quiñónez",13.842.365,9,,"sI6zXlo1 example","\+56 9 0857 2468","+97 1708 8711",,,-353000,8
"Lourdes Rubio Rincón",18.762.043,3,,"T2rDhni8Pdz0UW example","\+56 2 0515 5542","+91 3362 9310",,,990000,3
"Cristian Rodríquez Manzanares",14850808,6,,puyArp2ohVz,"\+56 2 3277 4118",,,,350000,3
"Víctor Montenegro Dueñas",8861381,7,,SC73bz2t0CDD,"\+56 9 2030 1633",5927,,fecha-7-2021,427000,9
"Sta. Jerónimo Villalobos Flores",30.848.679,8,,"81JtcerGDmTASo example","\+56 9 9222 4289",2929,,fecha-10-2021,-129000,5
"Eloisa Arenas Amaya",23718731,4,,VK8D9AWxpibL9SX,"\+56 9 0071 7251","+81 2479 9820",,fecha-1-2030,104000,2
"Luisa Banda Granado",1080832,0,,KSehCHeXWSBuc5q,"\+56 9 0271 9939",,,fecha-8-2027,-290000,6
"Luisa Otero Madera",10.755.649,4,,T8GdK88xBle361h,"\+56 2 8866 2116","+78 5599 2778",,fecha-7-2024,781000,8
"Lucas Arreola Fajardo",18809837,6,,ckOiQFOTd3mg5y3Y,"\+56 9 8063 3122","+93 3525 8626",,fecha-11-2026,-130000,6
"Catalina Iglesias Arreola",14226813,8,,uzHpC9UTkRsPp,"\+56 9 2943 8561",,,,729000,2
"Lilia Ríos Nieto",6426744,0,,zmR88XwYFZlJ51,"\+56 9 0509 8166",1664,,,540000,5
"Carlota Nieves Guerrero",25508975,6,,"Ude51PFGyx example","\+56 2 9185 6944","+67 1117 7129",,fecha-2-2023,779000,6
"Sta. Eloisa Hurtado Delacrúz",14024636,6,,hegYJZYAw2O84V,"\+56 9 6072 2130","+57 5789 5176",,,-860000,6
"Horacio Lemus Bermúdez",1030687,1,,"3qHMimr2gFq20EbL example","\+56 2 4617 8785","+68 3620 3361",,fecha-2-2020,-731000,5
"Rebeca Patiño Salinas",1976841,3,,Y1prjAwPrzC,"\+56 9 0033 4727",5831,,fecha-4-2023,-449000,5
"Hugo Delvalle Enríquez",14200992,2,,jxaxmpohDV3yc7,"\+56 2 9343 1589",1976,,fecha-12-2024,223000,5
"Emilio Araña Rodrígez",16470516,3,,2h3ttZEd7tV,"\+56 2 0124 3610","+77 5202 5747",,fecha-6-2020,-403000,4
"Sta. Reina Miranda Sáenz",18.604.168,5,,"Y3x0L72FSmqdUmv8 example","\+56 9 6877 7993",893,,,159000,1
"Ramiro Mendoza Nieves",23.956.702,7,,oasZj8gU9C,"\+56 2 1995 5068",,,,167000,8
"Blanca Barraza Saucedo",15.427.768,4,,"shWd1r7a1G example","\+56 2 0733 2725","+75 5669 9978",,,631000,6
"Sra. Maricarmen Colón Gonzales",1106202,5,,xaNoWXBk14u,"\+56 2 6570 7066","+55 5403 6002",,fecha-2-2025,-648000,2
"Lola de Jesús Montoya",15.480.451,8,,"jWu6D3WInvP example","\+56 9 4764 0777",,,,-412000,9
"Emilia Hidalgo Carrera",4510885,3,,"7n7uVZNoqCs example","\+56 9 4562 6891","+56 3491 5518",,,-191000,2
"Julio Cortés Rolón",26571070,2,,"rf6HnKKEO5YE example","\+56 2 6501 8835","+94 2607 5820",,,323000,10
"Guillermo Rolón Melgar",9863161,4,,8ci30hru8FvBdIrV,"\+56 2 7329 7372",7882,,fecha-9-2020,-32000,3
"Sra. Agustín Contreras Terán",23.239.869,7,,"BU8BwMq6gHYC9pPl example","\+56 9 7445 4970","+62 1454 2741",,,-535000,5
"Sr. María Teresa Carreón Sanabria",6.927.938,3,,HhidY8UXklNR5c2B,"\+56 9 3603 4023","+71 9251 3528",,,-153000,6
"Laura Muro Zavala",10445340,9,,"IN5ls3thUqyEaY example","\+56 2 6677 8572","+84 8582 1960",,,-60000,1
"Susana Espinoza Sisneros",15.314.398,7,,HW30qJPFBTe,"\+56 9 8366 8307",1000,,,-410000,6
"Sta. Andrea Ureña Águilar",28.911.288,6,,"w37Td2WV5 example","\+56 2 0960 3048","+74 7292 9074",,,818000,2
"Rubén Nevárez Martínez",27.653.428,4,,xnejIWIqkAPv4jV,"\+56 9 4538 3817",9826,,,-297000,8
